1.17 2.34 4.69 4.69 4.69 9.38 1.03914e-20 
1.17 2.34 4.69 4.69 9.38 9.38 3.17747e-21 
1.17 2.34 4.69 9.38 9.38 9.38 1.45284e-21 
1.17 2.34 9.38 1.17 1.17 1.17 2.76176e-21 
1.17 2.34 9.38 1.17 1.17 2.34 5.48893e-21 
1.17 2.34 9.38 1.17 1.17 4.69 9.60563e-21 
1.17 2.34 9.38 1.17 1.17 9.38 1.15821e-20 
1.17 2.34 9.38 1.17 2.34 2.34 9.51164e-21 
1.17 2.34 9.38 1.17 2.34 4.69 1.24893e-20 
1.17 2.34 9.38 1.17 2.34 9.38 1.39347e-20 
1.17 2.34 9.38 1.17 4.69 4.69 6.60432e-21 
1.17 2.34 9.38 1.17 4.69 9.38 4.18155e-21 
1.17 2.34 9.38 1.17 9.38 9.38 6.82038e-22 
1.17 2.34 9.38 2.34 2.34 2.34 1.80137e-20 
1.17 2.34 9.38 2.34 2.34 4.69 2.14296e-20 
1.17 2.34 9.38 2.34 2.34 9.38 2.22183e-20 
1.17 2.34 9.38 2.34 4.69 4.69 1.54466e-20 
1.17 2.34 9.38 2.34 4.69 9.38 1.0041e-20 
1.17 2.34 9.38 2.34 9.38 9.38 2.10595e-21 
1.17 2.34 9.38 4.69 4.69 4.69 1.58888e-20 
1.17 2.34 9.38 4.69 4.69 9.38 9.69823e-21 
1.17 2.34 9.38 4.69 9.38 9.38 3.58015e-21 
1.17 2.34 9.38 9.38 9.38 9.38 2.12368e-21 
1.17 4.69 4.69 1.17 1.17 1.17 3.31141e-21 
1.17 4.69 4.69 1.17 1.17 2.34 7.50348e-21 
1.17 4.69 4.69 1.17 1.17 4.69 7.80168e-21 
1.17 4.69 4.69 1.17 1.17 9.38 2.85975e-21 
1.17 4.69 4.69 1.17 2.34 2.34 1.68567e-20 
1.17 4.69 4.69 1.17 2.34 4.69 1.74485e-20 
1.17 4.69 4.69 1.17 2.34 9.38 6.60319e-21 
1.17 4.69 4.69 1.17 4.69 4.69 1.66814e-20 
1.17 4.69 4.69 1.17 4.69 9.38 5.83479e-21 
1.17 4.69 4.69 1.17 9.38 9.38 1.52987e-21 
1.17 4.69 4.69 2.34 2.34 2.34 3.78678e-20 
1.17 4.69 4.69 2.34 2.34 4.69 3.98352e-20 
1.17 4.69 4.69 2.34 2.34 9.38 1.59722e-20 
1.17 4.69 4.69 2.34 4.69 4.69 4.0276e-20 
1.17 4.69 4.69 2.34 4.69 9.38 1.56599e-20 
1.17 4.69 4.69 2.34 9.38 9.38 4.67175e-21 
1.17 4.69 4.69 4.69 4.69 4.69 4.38116e-20 
1.17 4.69 4.69 4.69 4.69 9.38 1.92277e-20 
1.17 4.69 4.69 4.69 9.38 9.38 7.69181e-21 
1.17 4.69 4.69 9.38 9.38 9.38 4.1459e-21 
1.17 4.69 9.38 1.17 1.17 1.17 4.25203e-22 
1.17 4.69 9.38 1.17 1.17 2.34 1.14296e-21 
1.17 4.69 9.38 1.17 1.17 4.69 1.87515e-21 
1.17 4.69 9.38 1.17 1.17 9.38 1.75855e-21 
1.17 4.69 9.38 1.17 2.34 2.34 3.0257e-21 
1.17 4.69 9.38 1.17 2.34 4.69 4.68152e-21 
1.17 4.69 9.38 1.17 2.34 9.38 4.18154e-21 
1.17 4.69 9.38 1.17 4.69 4.69 5.83597e-21 
1.17 4.69 9.38 1.17 4.69 9.38 3.97092e-21 
1.17 4.69 9.38 1.17 9.38 9.38 1.4065e-21 
1.17 4.69 9.38 2.34 2.34 2.34 8.03385e-21 
1.17 4.69 9.38 2.34 2.34 4.69 1.21513e-20 
1.17 4.69 9.38 2.34 2.34 9.38 1.0472e-20 
1.17 4.69 9.38 2.34 4.69 4.69 1.61121e-20 
1.17 4.69 9.38 2.34 4.69 9.38 1.12763e-20 
1.17 4.69 9.38 2.34 9.38 9.38 4.50588e-21 
1.17 4.69 9.38 4.69 4.69 4.69 2.3142e-20 
1.17 4.69 9.38 4.69 4.69 9.38 1.60571e-20 
1.17 4.69 9.38 4.69 9.38 9.38 8.574e-21 
1.17 4.69 9.38 9.38 9.38 9.38 6.06337e-21 
1.17 9.38 9.38 1.17 1.17 1.17 3.2425e-23 
1.17 9.38 9.38 1.17 1.17 2.34 1.05621e-22 
1.17 9.38 9.38 1.17 1.17 4.69 2.25177e-22 
1.17 9.38 9.38 1.17 1.17 9.38 2.08952e-22 
1.17 9.38 9.38 1.17 2.34 2.34 3.43412e-22 
1.17 9.38 9.38 1.17 2.34 4.69 7.3135e-22 
1.17 9.38 9.38 1.17 2.34 9.38 6.82034e-22 
1.17 9.38 9.38 1.17 4.69 4.69 1.52987e-21 
1.17 9.38 9.38 1.17 4.69 9.38 1.4065e-21 
1.17 9.38 9.38 1.17 9.38 9.38 1.15475e-21 
1.17 9.38 9.38 2.34 2.34 2.34 1.11473e-21 
1.17 9.38 9.38 2.34 2.34 4.69 2.36673e-21 
1.17 9.38 9.38 2.34 2.34 9.38 2.23125e-21 
1.17 9.38 9.38 2.34 4.69 4.69 4.94925e-21 
1.17 9.38 9.38 2.34 4.69 9.38 4.63727e-21 
1.17 9.38 9.38 2.34 9.38 9.38 3.91477e-21 
1.17 9.38 9.38 4.69 4.69 4.69 1.02945e-20 
1.17 9.38 9.38 4.69 4.69 9.38 9.85304e-21 
1.17 9.38 9.38 4.69 9.38 9.38 8.90853e-21 
1.17 9.38 9.38 9.38 9.38 9.38 8.73914e-21 
2.34 2.34 2.34 1.17 1.17 1.17 4.68475e-20 
2.34 2.34 2.34 1.17 1.17 2.34 7.51992e-20 
2.34 2.34 2.34 1.17 1.17 4.69 4.48027e-20 
2.34 2.34 2.34 1.17 1.17 9.38 1.11766e-20 
2.34 2.34 2.34 1.17 2.34 2.34 1.21288e-19 
2.34 2.34 2.34 1.17 2.34 4.69 7.19199e-20 
2.34 2.34 2.34 1.17 2.34 9.38 1.80141e-20 
2.34 2.34 2.34 1.17 4.69 4.69 3.78679e-20 
2.34 2.34 2.34 1.17 4.69 9.38 8.03363e-21 
2.34 2.34 2.34 1.17 9.38 9.38 1.11473e-21 
2.34 2.34 2.34 2.34 2.34 2.34 2.02138e-19 
2.34 2.34 2.34 2.34 2.34 4.69 1.25822e-19 
2.34 2.34 2.34 2.34 2.34 9.38 3.34274e-20 
2.34 2.34 2.34 2.34 4.69 4.69 7.63692e-20 
2.34 2.34 2.34 2.34 4.69 9.38 1.88895e-20 
2.34 2.34 2.34 2.34 9.38 9.38 3.2223e-21 
2.34 2.34 2.34 4.69 4.69 4.69 5.58672e-20 
2.34 2.34 2.34 4.69 4.69 9.38 1.66968e-20 
2.34 2.34 2.34 4.69 9.38 9.38 4.49309e-21 
2.34 2.34 2.34 9.38 9.38 9.38 1.85592e-21 
2.34 2.34 4.69 1.17 1.17 1.17 1.5859e-20 
2.34 2.34 4.69 1.17 1.17 2.34 3.19153e-20 
2.34 2.34 4.69 1.17 1.17 4.69 3.04199e-20 
2.34 2.34 4.69 1.17 1.17 9.38 1.22309e-20 
2.34 2.34 4.69 1.17 2.34 2.34 6.26769e-20 
2.34 2.34 4.69 1.17 2.34 4.69 5.57626e-20 
2.34 2.34 4.69 1.17 2.34 9.38 2.14296e-20 
2.34 2.34 4.69 1.17 4.69 4.69 3.98353e-20 
2.34 2.34 4.69 1.17 4.69 9.38 1.21511e-20 
2.34 2.34 4.69 1.17 9.38 9.38 2.36673e-21 
2.34 2.34 4.69 2.34 2.34 2.34 1.25845e-19 
2.34 2.34 4.69 2.34 2.34 4.69 1.12117e-19 
2.34 2.34 4.69 2.34 2.34 9.38 4.32824e-20 
2.34 2.34 4.69 2.34 4.69 4.69 9.05725e-20 
2.34 2.34 4.69 2.34 4.69 9.38 3.06408e-20 
2.34 2.34 4.69 2.34 9.38 9.38 7.08088e-21 
2.34 2.34 4.69 4.69 4.69 4.69 8.49748e-20 
2.34 2.34 4.69 4.69 4.69 9.38 3.23982e-20 
2.34 2.34 4.69 4.69 9.38 9.38 1.09362e-20 
2.34 2.34 4.69 9.38 9.38 9.38 5.294e-21 
2.34 2.34 9.38 1.17 1.17 1.17 3.10497e-21 
2.34 2.34 9.38 1.17 1.17 2.34 7.12253e-21 
2.34 2.34 9.38 1.17 1.17 4.69 1.16911e-20 
2.34 2.34 9.38 1.17 1.17 9.38 1.35508e-20 
2.34 2.34 9.38 1.17 2.34 2.34 1.50989e-20 
2.34 2.34 9.38 1.17 2.34 4.69 2.08729e-20 
2.34 2.34 9.38 1.17 2.34 9.38 2.22183e-20 
2.34 2.34 9.38 1.17 4.69 4.69 1.59723e-20 
2.34 2.34 9.38 1.17 4.69 9.38 1.04738e-20 
2.34 2.34 9.38 1.17 9.38 9.38 2.2313e-21 
2.34 2.34 9.38 2.34 2.34 2.34 3.34267e-20 
2.34 2.34 9.38 2.34 2.34 4.69 4.32825e-20 
2.34 2.34 9.38 2.34 2.34 9.38 4.28592e-20 
2.34 2.34 9.38 2.34 4.69 4.69 4.00352e-20 
2.34 2.34 9.38 2.34 4.69 9.38 2.68269e-20 
2.34 2.34 9.38 2.34 9.38 9.38 6.983e-21 
2.34 2.34 9.38 4.69 4.69 4.69 4.67501e-20 
2.34 2.34 9.38 4.69 4.69 9.38 2.9728e-20 
2.34 2.34 9.38 4.69 9.38 9.38 1.23509e-20 
2.34 2.34 9.38 9.38 9.38 9.38 7.74644e-21 
2.34 4.69 4.69 1.17 1.17 1.17 4.96471e-21 
2.34 4.69 4.69 1.17 1.17 2.34 1.23604e-20 
2.34 4.69 4.69 1.17 1.17 4.69 1.45865e-20 
2.34 4.69 4.69 1.17 1.17 9.38 6.1637e-21 
2.34 4.69 4.69 1.17 2.34 2.34 3.06826e-20 
2.34 4.69 4.69 1.17 2.34 4.69 3.60623e-20 
2.34 4.69 4.69 1.17 2.34 9.38 1.5446e-20 
2.34 4.69 4.69 1.17 4.69 4.69 4.0276e-20 
2.34 4.69 4.69 1.17 4.69 9.38 1.61117e-20 
2.34 4.69 4.69 1.17 9.38 9.38 4.94924e-21 
2.34 4.69 4.69 2.34 2.34 2.34 7.63692e-20 
2.34 4.69 4.69 2.34 2.34 4.69 9.05723e-20 
2.34 4.69 4.69 2.34 2.34 9.38 4.00338e-20 
2.34 4.69 4.69 2.34 4.69 4.69 1.05131e-19 
2.34 4.69 4.69 2.34 4.69 9.38 4.51257e-20 
2.34 4.69 4.69 2.34 9.38 9.38 1.53739e-20 
2.34 4.69 4.69 4.69 4.69 4.69 1.29532e-19 
2.34 4.69 4.69 4.69 4.69 9.38 6.08123e-20 
2.34 4.69 4.69 4.69 9.38 9.38 2.65044e-20 
2.34 4.69 4.69 9.38 9.38 9.38 1.51207e-20 
2.34 4.69 9.38 1.17 1.17 1.17 8.50353e-22 
2.34 4.69 9.38 1.17 1.17 2.34 2.4045e-21 
2.34 4.69 9.38 1.17 1.17 4.69 4.12989e-21 
2.34 4.69 9.38 1.17 1.17 9.38 3.91641e-21 
2.34 4.69 9.38 1.17 2.34 2.34 6.73258e-21 
2.34 4.69 9.38 1.17 2.34 4.69 1.11034e-20 
2.34 4.69 9.38 1.17 2.34 9.38 1.00409e-20 
2.34 4.69 9.38 1.17 4.69 4.69 1.56602e-20 
2.34 4.69 9.38 1.17 4.69 9.38 1.12763e-20 
2.34 4.69 9.38 1.17 9.38 9.38 4.63737e-21 
2.34 4.69 9.38 2.34 2.34 2.34 1.889e-20 
2.34 4.69 9.38 2.34 2.34 4.69 3.06409e-20 
2.34 4.69 9.38 2.34 2.34 9.38 2.68268e-20 
2.34 4.69 9.38 2.34 4.69 4.69 4.51268e-20 
2.34 4.69 9.38 2.34 4.69 9.38 3.31447e-20 
2.34 4.69 9.38 2.34 9.38 9.38 1.50505e-20 
2.34 4.69 9.38 4.69 4.69 4.69 7.05204e-20 
2.34 4.69 9.38 4.69 4.69 9.38 5.1268e-20 
2.34 4.69 9.38 4.69 9.38 9.38 2.97427e-20 
2.34 4.69 9.38 9.38 9.38 9.38 2.2162e-20 
2.34 9.38 9.38 1.17 1.17 1.17 8.95213e-23 
2.34 9.38 9.38 1.17 1.17 2.34 2.95964e-22 
2.34 9.38 9.38 1.17 1.17 4.69 6.54014e-22 
2.34 9.38 9.38 1.17 1.17 9.38 6.36473e-22 
2.34 9.38 9.38 1.17 2.34 2.34 9.77137e-22 
2.34 9.38 9.38 1.17 2.34 4.69 2.15237e-21 
2.34 9.38 9.38 1.17 2.34 9.38 2.1059e-21 
2.34 9.38 9.38 1.17 4.69 4.69 4.67176e-21 
2.34 9.38 9.38 1.17 4.69 9.38 4.50578e-21 
2.34 9.38 9.38 1.17 9.38 9.38 3.91477e-21 
2.34 9.38 9.38 2.34 2.34 2.34 3.22231e-21 
2.34 9.38 9.38 2.34 2.34 4.69 7.08087e-21 
2.34 9.38 9.38 2.34 2.34 9.38 6.98283e-21 
2.34 9.38 9.38 2.34 4.69 4.69 1.53726e-20 
2.34 9.38 9.38 2.34 4.69 9.38 1.50501e-20 
2.34 9.38 9.38 2.34 9.38 9.38 1.33987e-20 
2.34 9.38 9.38 4.69 4.69 4.69 3.32768e-20 
2.34 9.38 9.38 4.69 4.69 9.38 3.31343e-20 
2.34 9.38 9.38 4.69 9.38 9.38 3.13778e-20 
2.34 9.38 9.38 9.38 9.38 9.38 3.21233e-20 
4.69 4.69 4.69 1.17 1.17 1.17 2.31958e-21 
4.69 4.69 4.69 1.17 1.17 2.34 6.68743e-21 
4.69 4.69 4.69 1.17 1.17 4.69 1.00957e-20 
4.69 4.69 4.69 1.17 1.17 9.38 5.46996e-21 
4.69 4.69 4.69 1.17 2.34 2.34 1.93062e-20 
4.69 4.69 4.69 1.17 2.34 4.69 2.91988e-20 
4.69 4.69 4.69 1.17 2.34 9.38 1.58854e-20 
4.69 4.69 4.69 1.17 4.69 4.69 4.38114e-20 
4.69 4.69 4.69 1.17 4.69 9.38 2.31396e-20 
4.69 4.69 4.69 1.17 9.38 9.38 1.02945e-20 
4.69 4.69 4.69 2.34 2.34 2.34 5.58672e-20 
4.69 4.69 4.69 2.34 2.34 4.69 8.49738e-20 
4.69 4.69 4.69 2.34 2.34 9.38 4.67405e-20 
4.69 4.69 4.69 2.34 4.69 4.69 1.29532e-19 
4.69 4.69 4.69 2.34 4.69 9.38 7.05237e-20 
4.69 4.69 4.69 2.34 9.38 9.38 3.32779e-20 
4.69 4.69 4.69 4.69 4.69 4.69 2.0413e-19 
4.69 4.69 4.69 4.69 4.69 9.38 1.16821e-19 
4.69 4.69 4.69 4.69 9.38 9.38 6.43563e-20 
4.69 4.69 4.69 9.38 9.38 9.38 4.33058e-20 
4.69 4.69 9.38 1.17 1.17 1.17 5.41499e-22 
4.69 4.69 9.38 1.17 1.17 2.34 1.70029e-21 
4.69 4.69 9.38 1.17 1.17 4.69 3.35796e-21 
4.69 4.69 9.38 1.17 1.17 9.38 3.21399e-21 
4.69 4.69 9.38 1.17 2.34 2.34 5.32778e-21 
4.69 4.69 9.38 1.17 2.34 4.69 1.03919e-20 
4.69 4.69 9.38 1.17 2.34 9.38 9.69823e-21 
4.69 4.69 9.38 1.17 4.69 4.69 1.92292e-20 
4.69 4.69 9.38 1.17 4.69 9.38 1.60631e-20 
4.69 4.69 9.38 1.17 9.38 9.38 9.8543e-21 
4.69 4.69 9.38 2.34 2.34 2.34 1.66983e-20 
4.69 4.69 9.38 2.34 2.34 4.69 3.23999e-20 
4.69 4.69 9.38 2.34 2.34 9.38 2.97453e-20 
4.69 4.69 9.38 2.34 4.69 4.69 6.0821e-20 
4.69 4.69 9.38 2.34 4.69 9.38 5.12677e-20 
4.69 4.69 9.38 2.34 9.38 9.38 3.31345e-20 
4.69 4.69 9.38 4.69 4.69 4.69 1.16838e-19 
4.69 4.69 9.38 4.69 4.69 9.38 9.81049e-20 
4.69 4.69 9.38 4.69 9.38 9.38 7.28542e-20 
4.69 4.69 9.38 9.38 9.38 9.38 6.38279e-20 
4.69 9.38 9.38 1.17 1.17 1.17 1.0991e-22 
4.69 9.38 9.38 1.17 1.17 2.34 3.78739e-22 
4.69 9.38 9.38 1.17 1.17 4.69 9.23506e-22 
4.69 9.38 9.38 1.17 1.17 9.38 1.03951e-21 
4.69 9.38 9.38 1.17 2.34 2.34 1.30463e-21 
4.69 9.38 9.38 1.17 2.34 4.69 3.17748e-21 
4.69 9.38 9.38 1.17 2.34 9.38 3.58013e-21 
4.69 9.38 9.38 1.17 4.69 4.69 7.69182e-21 
4.69 9.38 9.38 1.17 4.69 9.38 8.57395e-21 
4.69 9.38 9.38 1.17 9.38 9.38 8.90853e-21 
4.69 9.38 9.38 2.34 2.34 2.34 4.49309e-21 
4.69 9.38 9.38 2.34 2.34 4.69 1.09362e-20 
4.69 9.38 9.38 2.34 2.34 9.38 1.23509e-20 
4.69 9.38 9.38 2.34 4.69 4.69 2.65045e-20 
4.69 9.38 9.38 2.34 4.69 9.38 2.97425e-20 
4.69 9.38 9.38 2.34 9.38 9.38 3.13777e-20 
4.69 9.38 9.38 4.69 4.69 4.69 6.43563e-20 
4.69 9.38 9.38 4.69 4.69 9.38 7.28538e-20 
4.69 9.38 9.38 4.69 9.38 9.38 8.02131e-20 
4.69 9.38 9.38 9.38 9.38 9.38 9.41497e-20 
9.38 9.38 9.38 1.17 1.17 1.17 3.84334e-23 
9.38 9.38 9.38 1.17 1.17 2.34 1.3998e-22 
9.38 9.38 9.38 1.17 1.17 4.69 3.98812e-22 
9.38 9.38 9.38 1.17 1.17 9.38 5.82529e-22 
9.38 9.38 9.38 1.17 2.34 2.34 5.09744e-22 
9.38 9.38 9.38 1.17 2.34 4.69 1.45283e-21 
9.38 9.38 9.38 1.17 2.34 9.38 2.12502e-21 
9.38 9.38 9.38 1.17 4.69 4.69 4.14589e-21 
9.38 9.38 9.38 1.17 4.69 9.38 6.0632e-21 
9.38 9.38 9.38 1.17 9.38 9.38 8.74153e-21 
9.38 9.38 9.38 2.34 2.34 2.34 1.85592e-21 
9.38 9.38 9.38 2.34 2.34 4.69 5.29398e-21 
9.38 9.38 9.38 2.34 2.34 9.38 7.74619e-21 
9.38 9.38 9.38 2.34 4.69 4.69 1.51206e-20 
9.38 9.38 9.38 2.34 4.69 9.38 2.21614e-20 
9.38 9.38 9.38 2.34 9.38 9.38 3.2123e-20 
9.38 9.38 9.38 4.69 4.69 4.69 4.33058e-20 
9.38 9.38 9.38 4.69 4.69 9.38 6.38262e-20 
9.38 9.38 9.38 4.69 9.38 9.38 9.41488e-20 
9.38 9.38 9.38 9.38 9.38 9.38 1.44003e-19 
